car,move
A,-2
B,-1
C,-1
D,-1
A,1
H,-1
X,-2
G,-1
F,2
K,-1
E,1
J,-1
A,-1
K,-1
L,-1
I,-1
B,-1
I,-1
L,-1
G,-1
I,2
G,1
L,-1
I,-3
G,-1
J,1
K,1
X,3
E,-1
K,1
F,-1
H,1
F,-1
F,1
H,2
E,1
X,1
