car,move
O,1
D,1
A,-6
G,-1
D,-1
H,1
F,3
J,3
AL,-1
E,2
Q,-1
R,-2
X,-2
W,-1
Y,-1
AH,2
AE,-1
AI,-3
U,3
Y,1
M,-1
W,1
B,-2
T,-2
I,-1
H,2
F,1
O,-1
J,-1
X,10
