car,move
E,1
T,-3
K,-4
S,-3
Q,-2
U,-2
L,2
M,-3
A,1
K,-1
S,-2
T,-2
J,-2
V,-3
L,-2
R,-3
N,2
V,1
E,3
F,-1
X,-2
H,2
C,2
G,-1
B,2
D,-6
C,-2
I,-1
P,-4
O,1
H,3
X,3
