car,move
J,1
K,1
H,2
Q,1
N,-1
O,-3
K,1
L,-1
H,1
G,1
M,-1
V,-2
U,2
S,1
C,-1
N,-1
K,3
J,-1
X,6
J,1
H,-1
I,-1
V,-3
X,1
