car,move
K,-4
S,-2
E,1
T,-3
U,-2
Q,-2
L,2
A,1
K,-1
S,-3
M,-3
S,2
K,1
A,-1
E,-1
L,-2
V,-2
R,-3
T,-2
N,1
J,-1
X,-2
T,-1
H,2
G,-3
I,-2
P,-1
O,1
H,1
I,-1
C,2
D,-1
P,-3
X,3
