car,move
E,1
A,2
K,-5
J,-2
S,-2
T,-2
Q,-2
U,-2
L,2
M,-1
V,-3
M,1
L,-2
R,-3
E,2
N,1
F,-3
K,2
A,-2
E,-3
G,-2
V,-2
X,-2
H,2
I,-1
P,-1
V,-1
O,1
H,1
I,-2
C,2
D,-1
P,-2
X,3
