car,move
F,-3
E,-1
B,3
F,-1
X,-3
B,-2
G,-2
E,4
B,2
X,1
F,4
X,-1
A,-3
B,-3
G,-1
D,-4
G,1
B,1
E,-3
H,-2
C,3
A,4
B,-1
G,-1
E,2
D,3
H,1
B,3
X,1
F,-4
X,-1
B,-3
D,-2
E,-3
H,-3
G,3
D,-1
B,3
X,4
