car,move
C,-1
G,-1
J,-1
H,-1
I,2
H,2
E,1
A,-1
L,-1
G,-1
L,-1
J,-2
E,2
H,-1
H,1
H,-1
I,-2
I,2
I,-2
I,2
D,-1
I,-3
I,2
I,-2
H,1
E,-1
E,-1
J,1
J,1
L,1
L,-1
L,2
X,1
L,-1
J,1
E,1
X,2
G,1
B,-1
L,1
G,1
E,1
H,-1
D,-1
D,1
B,1
G,-2
I,1
X,-1
D,1
X,1
F,1
K,-1
D,-1
G,1
I,-1
B,-1
H,1
I,-1
X,1
