car,move
F,-2
E,-1
B,3
F,-2
X,-3
B,-2
G,-2
E,3
B,2
X,1
F,3
A,-3
G,-1
X,-1
B,-3
D,-3
F,1
C,2
D,-1
G,1
B,2
A,4
G,-1
B,-2
D,3
B,3
X,1
F,-4
X,-1
B,-3
D,-3
E,-3
H,-4
B,3
G,3
C,1
X,4
