car,move
K,1
J,1
G,1
C,-1
H,2
N,-2
O,-2
H,1
K,1
L,-1
U,1
V,-2
M,-1
S,1
J,-1
K,2
X,5
J,1
Q,-3
O,-1
N,2
H,-2
I,-2
V,-2
X,2
