car,move
A,-1
C,-1
B,-1
D,-1
G,-1
H,-1
F,1
X,-2
E,1
F,1
K,-2
A,-1
X,1
J,-2
B,-1
L,-3
I,-4
K,2
G,-1
F,-1
H,3
X,3
