car,move
B,1
A,-1
F,-1
M,1
G,-3
S,-2
T,-1
U,-1
P,1
K,1
M,1
D,5
G,3
F,1
A,4
F,-1
E,3
B,-1
I,-2
X,-1
C,-2
H,-2
N,-4
L,1
Q,-1
R,-1
O,1
J,1
X,7
