car,move
F,-3
E,-1
B,3
X,-2
G,-2
F,-1
X,-1
B,-2
E,3
B,2
X,1
F,1
A,-3
F,2
X,-1
G,-1
B,-3
F,1
D,-4
H,-1
B,3
G,1
C,3
A,4
B,-3
G,-1
D,3
B,3
X,1
F,-4
X,-1
B,-3
D,-3
E,-3
H,-3
B,3
G,3
X,4
