car,move
T,-6
E,1
A,1
K,-5
S,-5
Q,-2
U,-2
L,2
M,-3
V,-2
L,-2
R,-3
N,1
J,1
L,-2
M,2
L,-2
T,4
J,-2
X,-2
H,2
J,-1
E,2
F,-1
I,-1
C,1
B,1
P,-1
A,4
O,1
L,-1
F,-2
H,2
E,-3
J,1
S,2
G,-4
I,-2
C,1
D,-1
P,-3
X,3
