car,move
J,1
K,1
H,3
N,-1
O,-1
K,1
L,-1
V,-2
S,1
D,1
U,1
M,-1
K,3
S,-1
X,1
B,3
D,-1
J,-1
G,2
C,-1
V,2
N,-2
X,6
