car,move
A,-2
B,-2
H,-1
B,1
C,-1
D,-1
H,1
G,-1
F,1
H,-1
F,1
X,-1
A,1
X,-1
K,-1
K,-1
L,-2
I,-3
K,1
L,-1
A,-1
B,-1
K,1
F,-1
E,1
H,3
G,-1
E,-1
E,1
X,4
