car,move
K,-4
T,-2
S,-3
U,-2
Q,-2
L,2
S,1
J,-2
M,-1
E,3
F,-3
V,-3
M,1
L,-2
R,-3
N,1
E,-3
G,-2
V,-2
X,-2
H,2
V,-2
I,-3
P,-1
O,1
H,2
C,4
D,-1
P,-3
C,-2
X,3
