car,move
AF,-1
AE,1
AL,-1
AH,2
AI,-3
W,3
Y,-1
AE,-2
U,4
AF,1
O,1
D,1
A,-6
J,3
B,-6
N,3
D,-1
I,-1
G,2
H,3
F,5
E,3
R,-2
M,-1
O,-1
T,-2
J,-1
X,8
