car,move
O,1
D,1
AL,-1
AH,2
A,-4
D,-1
A,-2
G,-1
O,-1
AF,-1
AE,1
AI,-3
W,3
B,-3
AE,-1
I,-1
AF,1
O,1
H,2
F,4
Y,-1
E,2
R,-2
M,-1
T,-2
O,-1
U,1
X,8
