car,move
K,-4
T,-2
S,-2
U,-2
Q,-2
L,2
S,-1
T,-4
E,1
M,-3
L,-2
A,2
K,-1
S,-2
J,-2
V,-2
R,-3
N,1
X,-2
H,2
I,-1
P,-1
O,1
H,3
E,3
G,-2
I,-2
C,2
D,-1
P,-3
X,3
