car,move
B,1
A,-1
F,-1
M,2
G,-3
S,-1
T,-1
U,-1
P,1
K,1
D,5
G,2
F,1
A,6
F,-1
B,-1
E,1
I,-2
X,-1
G,1
E,2
N,-3
L,1
N,-2
Q,-1
R,-1
O,1
J,1
C,-2
H,-1
X,7
