car,move
A,-2
B,-1
X,-1
H,-1
C,-1
B,-1
D,-1
B,1
D,1
B,-1
D,-1
G,-1
F,2
X,1
F,-2
H,1
G,-1
H,-1
G,2
D,1
D,-1
G,-2
F,1
F,1
F,-1
X,-2
X,2
H,1
X,-2
H,-1
F,1
K,-2
I,-3
K,1
G,1
B,1
L,-3
K,-1
K,2
B,-1
F,-2
F,1
X,1
H,2
G,-1
H,1
X,2
F,-1
X,-2
F,1
X,-1
X,4
