car,move
AL,-1
O,1
D,1
A,-5
G,-1
D,-1
H,1
AH,2
F,3
E,2
R,-2
X,-1
W,-1
M,-1
Y,-1
B,-2
I,-1
AE,-1
AI,-3
H,1
U,4
F,1
Y,1
O,-1
T,-2
W,1
X,9
