car,move
AF,-1
AL,-1
AH,2
AI,-3
AG,1
AE,2
W,3
AE,-3
AF,1
O,1
D,1
A,-6
G,-1
D,-1
H,1
F,3
A,1
E,2
B,-2
I,-1
R,-3
M,-1
J,-1
H,2
F,2
T,-2
Y,-1
U,3
O,-1
X,8
