car,move
B,1
A,-1
F,-1
G,-3
D,2
M,1
C,-1
S,-2
M,1
T,-1
U,-1
P,1
K,1
H,-2
D,2
G,4
F,1
E,1
A,4
B,-1
I,-2
F,-1
X,-1
E,2
N,-5
L,1
Q,-2
R,-1
O,1
J,1
D,1
X,7
