car,move
C,-1
A,-2
X,-1
B,-1
C,1
A,1
X,-1
C,-1
B,1
X,1
B,-1
D,-1
A,-1
X,1
H,-1
A,1
G,-1
G,1
H,1
G,-1
H,-1
F,1
X,-2
E,1
F,1
K,-2
A,-1
I,-2
L,-2
X,1
J,-2
I,-2
K,1
B,-1
X,1
I,1
L,-1
I,-1
K,1
G,-1
F,-1
H,3
X,2
