car,move
C,-1
D,-1
G,-1
A,-2
G,1
G,-1
B,-1
G,1
X,-2
B,-1
G,-2
F,1
E,1
G,1
J,-1
H,-1
F,1
J,1
K,-2
I,-1
X,1
G,-1
I,-1
L,-3
J,-1
X,-1
I,-1
K,2
J,1
F,-1
H,3
X,4
