car,move
J,1
H,1
M,-1
K,1
H,1
N,-1
H,1
J,-1
X,1
G,2
C,-1
O,-1
K,1
L,-1
N,-1
V,-2
S,1
U,2
K,3
S,-1
U,-1
V,3
X,6
