car,move
K,-3
T,-5
S,-3
Q,-2
U,-2
L,2
M,-3
J,-1
V,-2
L,-2
R,-3
N,2
X,-2
H,2
F,3
T,-1
K,-1
G,-4
I,-5
B,2
C,2
D,-3
C,-2
F,-1
P,-4
O,1
H,3
X,3
